Filename,Original,Translate
trad_divina_commedia_inferno_2_12.csv,che mi commise quest'officio novo:,che era appena venuto da alleluia cantante:
trad_divina_commedia_inferno_2_12.csv,"non è ladron, né io anima fuia.",non è un ladro; io non sono un ladro
trad_divina_commedia_inferno_2_12.csv,Ma per quella virtù per cu' io movo,Ma dal Potere che permette i miei passi
trad_divina_commedia_inferno_2_12.csv,"li passi miei per sì selvaggia strada,","per percorrere un sentiero così selvaggio, dacci"
trad_divina_commedia_inferno_2_12.csv,"danne un de' tuoi, a cui noi siamo a provo,","uno della vostra banda, per servire come nostro compagno;"
trad_divina_commedia_inferno_2_12.csv,"e che ne mostri là dove si guada,","e ci mostri dove guadare il fosso,"
trad_divina_commedia_inferno_2_12.csv,"e che porti costui in su la groppa,","e porti quest'uomo sulle sue spalle,"
trad_divina_commedia_inferno_2_12.csv,ché non è spirto che per l'aere vada”.,"perché non è uno spirito capace di volare attraverso l'aria."""
trad_divina_commedia_inferno_2_12.csv,"Chirón si volse in su la destra poppa,",Poi Chiron si è spinto a destra e a destra e ha detto
trad_divina_commedia_inferno_2_12.csv,"e disse a Nesso: “Torna, e sì li guida,","a Nesso: ""Allora ritornate e siate loro guida;"
trad_divina_commedia_inferno_2_12.csv,e fa cansar s'altra schiera v'intoppa”.,"se altre truppe vi disturbano, allontanateli."""
trad_divina_commedia_inferno_2_12.csv,Or ci movemmo con la scorta fida,"Ora, con la nostra fedele scorta, abbiamo avanzato"
trad_divina_commedia_inferno_2_12.csv,"lungo la proda del bollor vermiglio,","lungo le rive del fosso bollente,"
trad_divina_commedia_inferno_2_12.csv,dove i bolliti facieno alte strida.,accanto alle grida piercing di coloro che hanno bollito.
trad_divina_commedia_inferno_2_12.csv,Io vidi gente sotto infino al ciglio;,"Ho visto alcuni che sono stati affondati fino alle loro sopracciglia,"
trad_divina_commedia_inferno_2_12.csv,e 'l gran centauro disse: “E' son tiranni,"e quell'enorme Centauro disse: ""Questi sono i tiranni"
trad_divina_commedia_inferno_2_12.csv,che dier nel sangue e ne l'aver di piglio.,che si immergevano le mani nel sangue e saccheggiavano.
trad_divina_commedia_inferno_2_12.csv,Quivi si piangon li spietati danni;,Qui si lamentano dei loro crimini spietati; qui ci sono
trad_divina_commedia_inferno_2_12.csv,"quivi è Alessandro, e Dïonisio fero","Alessandro e il feroce Dioniso,"
trad_divina_commedia_inferno_2_12.csv,che fé Cicilia aver dolorosi anni.,che portarono questi anni di dolore in Sicilia.
trad_divina_commedia_inferno_2_12.csv,"E quella fronte c'ha 'l pel così nero,",Quella fronte con i capelli cosi' neri e' Ezzelino.
trad_divina_commedia_inferno_2_12.csv,"è Azzolino; e quell'altro ch'è biondo,","l'altro là, quello biondo, è Obizzo"
trad_divina_commedia_inferno_2_12.csv,"è Opizzo da Esti, il qual per vero","di Este, colui che in verità era disperso,"
trad_divina_commedia_inferno_2_12.csv,fu spento dal figliastro sù nel mondo”.,"nel mondo di sopra, con il suo figliastro."""
trad_divina_commedia_inferno_2_12.csv,"Allor mi volsi al poeta, e quei disse:",Poi mi rivolsi al poeta e disse:
trad_divina_commedia_inferno_2_12.csv,"“Questi ti sia or primo, e io secondo”.","""Lascia che sia lui la tua prima guida, io la tua seconda."""
trad_divina_commedia_inferno_2_12.csv,Poco più oltre il centauro s'affisse,"Un po' più avanti, il Centauro si fermò"
trad_divina_commedia_inferno_2_12.csv,sovr'una gente che 'nfino a la gola,sopra un gruppo che sembrava salire sopra
trad_divina_commedia_inferno_2_12.csv,parea che di quel bulicame uscisse.,il sangue bollente fino alla gola.
trad_divina_commedia_inferno_2_12.csv,"Mostrocci un'ombra da l'un canto sola,","Ha indicato una sola ombra, sola, separata,"
trad_divina_commedia_inferno_2_12.csv,dicendo: “Colui fesse in grembo a Dio,"e disse: ""Dentro il seno di Dio, egli impalato"
trad_divina_commedia_inferno_2_12.csv,lo cor che 'n su Tamisi ancor si cola”.,"il cuore che ancora gocciola sangue sul Tamigi."""
trad_divina_commedia_inferno_2_12.csv,Poi vidi gente che di fuor del rio,Poi ho visto qualcuno che teneva la testa
trad_divina_commedia_inferno_2_12.csv,tenean la testa e ancor tutto 'l casso;,e anche le loro casse piene al di sopra della marea;
trad_divina_commedia_inferno_2_12.csv,e di costoro assai riconobb'io.,tra di loro - molti che ho riconosciuto.
trad_divina_commedia_inferno_2_12.csv,Così a più a più si facea basso,E così il sangue crebbe sempre più superficiale
trad_divina_commedia_inferno_2_12.csv,"quel sangue, sì che cocea pur li piedi;",fino a quando ha bruciato solo i piedi; e qui
trad_divina_commedia_inferno_2_12.csv,e quindi fu del fosso il nostro passo.,Abbiamo trovato un posto dove possiamo guadare il fosso.
trad_divina_commedia_inferno_2_12.csv,“Sì come tu da questa parte vedi,"""Come vedete, da questo lato, il ruscello"
trad_divina_commedia_inferno_2_12.csv,"lo bulicame che sempre si scema”,","""Sempre dimagrisce,"" disse il Centauro,"
trad_divina_commedia_inferno_2_12.csv,"disse 'l centauro, “voglio che tu credi","""cosi' avrei dovuto farti conoscere il rivulo,"
trad_divina_commedia_inferno_2_12.csv,che da quest'altra a più a più giù prema,"lungo l'altro lato, lentamente approfondirà"
trad_divina_commedia_inferno_2_12.csv,"lo fondo suo, infin ch'el si raggiunge","il suo letto, fino a raggiungere ancora una volta"
trad_divina_commedia_inferno_2_12.csv,ove la tirannia convien che gema.,la profondità in cui la tirannia deve lamentarsi.
trad_divina_commedia_inferno_2_12.csv,La divina giustizia di qua punge,"E là la giustizia divina tormenta Atilla,"
trad_divina_commedia_inferno_2_12.csv,"quell'Attila che fu flagello in terra,","colui che è stato un flagello sulla terra,"
trad_divina_commedia_inferno_2_12.csv,e Pirro e Sesto; e in etterno munge,"e Pirro, Sesto; all'eternità"
trad_divina_commedia_inferno_2_12.csv,"le lagrime, che col bollor diserra,",munge le lacrime che il ruscello bollente si sblocca
trad_divina_commedia_inferno_2_13.csv,"Non era ancor di là Nesso arrivato,",Nesso non aveva ancora raggiunto l'altra banca
trad_divina_commedia_inferno_2_13.csv,quando noi ci mettemmo per un bosco,quando abbiamo cominciato a fare la nostra strada attraverso
trad_divina_commedia_inferno_2_13.csv,che da neun sentiero era segnato.,un bosco sul quale nessun sentiero aveva lasciato il suo segno.
trad_divina_commedia_inferno_2_13.csv,"Non fronda verde, ma di color fosco;","Non ci sono foglie verdi in quella foresta, solo nere;"
trad_divina_commedia_inferno_2_13.csv,"non rami schietti, ma nodosi e 'nvolti;","nessun ramo dritto e liscio, ma annodato, annodato;"
trad_divina_commedia_inferno_2_13.csv,"non pomi v'eran, ma stecchi con tòsco.","Non c'erano frutti, ma briers che portavano veleno."
trad_divina_commedia_inferno_2_13.csv,Non han sì aspri sterpi né sì folti,Anche quelle bestie selvaggie che vagavano tra
trad_divina_commedia_inferno_2_13.csv,quelle fiere selvagge che 'n odio hanno,"Cécina e Corneto, bestie che odiano"
trad_divina_commedia_inferno_2_13.csv,tra Cecina e Corneto i luoghi cólti.,"terre coltivate, non hanno holt così duro e denso."
trad_divina_commedia_inferno_2_13.csv,"Quivi le brutte Arpie lor nidi fanno,","Questo è il luogo di nidificazione dei falloni Harpies,"
trad_divina_commedia_inferno_2_13.csv,che cacciar de le Strofade i Troiani,che inseguirono i Troiani dalle Strofade
trad_divina_commedia_inferno_2_13.csv,con tristo annunzio di futuro danno.,con triste predizione delle loro future prove.
trad_divina_commedia_inferno_2_13.csv,"Ali hanno late, e colli e visi umani,","Le loro ali sono larghe, i loro colli e volti umani;"
trad_divina_commedia_inferno_2_13.csv,"piè con artigli, e pennuto 'l gran ventre;","i loro piedi sono intasati, i loro grandi ventri sono piumati;"
trad_divina_commedia_inferno_2_13.csv,fanno lamenti in su li alberi strani.,proferiscono i loro lamenti sugli strani alberi.
trad_divina_commedia_inferno_2_13.csv,"E 'l buon maestro “Prima che più entre,",E il mio padrone gentile mi istruì:
trad_divina_commedia_inferno_2_13.csv,"sappi che se' nel secondo girone”,","""Prima di entrare più lontano sappi che ora"
trad_divina_commedia_inferno_2_13.csv,"mi cominciò a dire, “e sarai mentre",sei all'interno del secondo anello e
trad_divina_commedia_inferno_2_13.csv,che tu verrai ne l'orribil sabbione.,essere qui fino a raggiungere la sabbia orribile;
trad_divina_commedia_inferno_2_13.csv,Però riguarda ben; sì vederai,quindi guarda attentamente; vedrai queste cose
trad_divina_commedia_inferno_2_13.csv,cose che torrien fede al mio sermone”.,"come priverebbe il mio discorso di ogni fede."""
trad_divina_commedia_inferno_2_13.csv,Io sentia d'ogne parte trarre guai,"Da ogni parte ho sentito il suono delle grida,"
trad_divina_commedia_inferno_2_13.csv,e non vedea persona che 'l facesse;,"ma non potevo vedere alcuna fonte per loro,"
trad_divina_commedia_inferno_2_13.csv,per ch'io tutto smarrito m'arrestai.,"così che, nel mio smarrimento, mi fermai."
trad_divina_commedia_inferno_2_13.csv,Cred'ïo ch'ei credette ch'io credesse,Penso che stesse pensando che pensavo...
trad_divina_commedia_inferno_2_13.csv,"che tante voci uscisser, tra quei bronchi,",tante voci gemevano tra quei tronchi
trad_divina_commedia_inferno_2_13.csv,da gente che per noi si nascondesse.,da persone che ci erano state nascoste.
trad_divina_commedia_inferno_2_13.csv,Però disse 'l maestro: “Se tu tronchi,"Perciò il mio padrone disse: ""Se tu volessi strappare"
trad_divina_commedia_inferno_2_13.csv,"qualche fraschetta d'una d'este piante,","un ramoscello di una di queste piante,"
trad_divina_commedia_inferno_2_13.csv,li pensier c'hai si faran tutti monchi”.,"i pensieri che avete saranno anche tagliati fuori."""
trad_divina_commedia_inferno_2_13.csv,Allor porsi la mano un poco avante,Poi ho steso un po' la mano.
trad_divina_commedia_inferno_2_13.csv,e colsi un ramicel da un gran pruno;,"e da un grande cespuglio si spezzò un ramo,"
trad_divina_commedia_inferno_2_13.csv,e 'l tronco suo gridò: “Perché mi schiante?”.,"al quale il suo tronco gridò: ""Perché mi strappi?"
trad_divina_commedia_inferno_2_13.csv,"Da che fatto fu poi di sangue bruno,","E poi, quando era diventato piu' buio con il sangue,"
trad_divina_commedia_inferno_2_13.csv,ricominciò a dir: “Perché mi scerpi?,"Mi ha chiesto di nuovo: ""Perché mi lasci?"
trad_divina_commedia_inferno_2_13.csv,non hai tu spirto di pietade alcuno?,Sei senza alcun sentimento di pietà?
trad_divina_commedia_inferno_2_13.csv,"Uomini fummo, e or siam fatti sterpi:",Un tempo eravamo uomini e ora siamo e i ceppi:
trad_divina_commedia_inferno_2_13.csv,"ben dovrebb'esser la tua man più pia,",la tua mano potrebbe averci mostrato più misericordia
trad_divina_commedia_inferno_2_13.csv,se state fossimo anime di serpi”.,"se non fossimo altro che anime di serpenti."""
trad_divina_commedia_inferno_2_13.csv,Come d'un stizzo verde ch'arso sia,Come da un tronco alberato che prende fuoco
trad_divina_commedia_inferno_2_13.csv,"da l'un de' capi, che da l'altro geme","lungo una delle sue estremità, mentre all'altra"
trad_divina_commedia_inferno_2_13.csv,"e cigola per vento che va via,","gocciola e sibilo con vapore sfuggente,"
trad_divina_commedia_inferno_2_13.csv,sì de la scheggia rotta usciva insieme,così da quel ceppo rotto emesso insieme
trad_divina_commedia_inferno_2_13.csv,parole e sangue; ond'io lasciai la cima,"parole e sangue, a cui ho lasciato il ramo"
trad_divina_commedia_inferno_2_13.csv,"cadere, e stetti come l'uom che teme.","Cadere, e mi sono messo in piedi come uno che ha paura."
trad_divina_commedia_inferno_2_13.csv,"“S'elli avesse potuto creder prima”,","Il mio saggio disse: ""Anima ferita, se, prima,"
trad_divina_commedia_inferno_2_13.csv,"rispuose 'l savio mio, “anima lesa,",era stato in grado di credere a ciò che
trad_divina_commedia_inferno_2_13.csv,"ciò c'ha veduto pur con la mia rima,","aveva intravisto solo nella mia poesia,"
trad_divina_commedia_inferno_2_13.csv,non averebbe in te la man distesa;,allora non avrebbe messo la sua mano contro di te;
trad_divina_commedia_inferno_2_13.csv,ma la cosa incredibile mi fece,ma la sua incredibilità mi ha reso
trad_divina_commedia_inferno_2_13.csv,indurlo ad ovra ch'a me stesso pesa.,Esortalo a fare un atto che mi addolora profondamente.
trad_divina_commedia_inferno_2_13.csv,"Ma dilli chi tu fosti, sì che 'n vece","Ma digli chi eri, cosi' che possa..."
trad_divina_commedia_inferno_2_13.csv,d'alcun'ammenda tua fama rinfreschi,"per fare ammenda, rinfresca la tua fama all'interno"
trad_divina_commedia_inferno_2_13.csv,"nel mondo sù, dove tornar li lece”.","il mondo di sopra, dove può ancora tornare."""
trad_divina_commedia_inferno_2_13.csv,"E 'l tronco: “Sì col dolce dir m'adeschi,","A cui il tronco: ""Il tuo dolce discorso mi attira così"
trad_divina_commedia_inferno_2_13.csv,ch'i' non posso tacere; e voi non gravi,"che non posso essere fermo, e che non possa"
trad_divina_commedia_inferno_2_13.csv,perch'ïo un poco a ragionar m'inveschi.,"opprimerti, se io resto qui a parlare."
trad_divina_commedia_inferno_2_13.csv,Io son colui che tenni ambo le chiavi,Sono io che ho custodito entrambe le chiavi.
trad_divina_commedia_inferno_2_13.csv,"del cor di Federigo, e che le volsi,","del cuore di Federico e li voltò, chiudendo e"
trad_divina_commedia_inferno_2_13.csv,"serrando e diserrando, sì soavi,",sbloccarli con tale destrezza
trad_divina_commedia_inferno_2_13.csv,che dal secreto suo quasi ogn'uom tolsi;,che solo io potevo condividere la sua fiducia;
trad_divina_commedia_inferno_2_13.csv,"fede portai al glorïoso offizio,","ed ero fedele al mio splendido ufficio,"
trad_divina_commedia_inferno_2_13.csv,tanto ch'i' ne perde' li sonni e ' polsi.,così fedele che ho perso sia il sonno che la forza.
trad_divina_commedia_inferno_2_13.csv,La meretrice che mai da l'ospizio,La puttana che non ha mai girato gli occhi della sua prostituta
trad_divina_commedia_inferno_2_13.csv,"di Cesare non torse li occhi putti,","lontano dalla dimora di Cesare, colei che è"
trad_divina_commedia_inferno_2_13.csv,"morte comune e de le corti vizio,","la morte di tutti e il vizio di ogni corte,"
trad_divina_commedia_inferno_2_13.csv,infiammò contra me li animi tutti;,ha infiammato le menti di tutti contro di me;
trad_divina_commedia_inferno_2_13.csv,"e li 'nfiammati infiammar sì Augusto,","e quelli infiammati, poi così infiammati Augusto"
trad_divina_commedia_inferno_2_13.csv,che ' lieti onor tornaro in tristi lutti.,che i miei deliziati onori si sono trasformati in tristezza.
trad_divina_commedia_inferno_2_13.csv,"L'animo mio, per disdegnoso gusto,","La mia mente, a causa del suo carattere disdegno,"
trad_divina_commedia_inferno_2_13.csv,"credendo col morir fuggir disdegno,","credendo che potesse fuggire disdegnato attraverso la morte,"
trad_divina_commedia_inferno_2_13.csv,ingiusto fece me contra me giusto.,mi ha reso ingiusto contro me stesso.
trad_divina_commedia_inferno_2_13.csv,Per le nove radici d'esto legno,Te lo giuro per le particolari radici
trad_divina_commedia_inferno_2_13.csv,vi giuro che già mai non ruppi fede,"di questo cespuglio, non ho mai spezzato la mia fede"
trad_divina_commedia_inferno_2_13.csv,"al mio segnor, che fu d'onor sì degno.",con colui che è stato così degno-con il mio signore.
trad_divina_commedia_inferno_2_13.csv,"E se di voi alcun nel mondo riede,","Se uno di voi ritorna nel mondo,"
trad_divina_commedia_inferno_2_13.csv,"conforti la memoria mia, che giace","allora lasciarlo aiutare la mia memoria, che ancora"
trad_divina_commedia_inferno_2_13.csv,ancor del colpo che 'nvidia le diede”.,"è incline sotto l'invidia."""
trad_divina_commedia_inferno_2_13.csv,"Un poco attese, e poi “Da ch'el si tace”,","Il poeta ha aspettato brevemente, poi ha detto"
trad_divina_commedia_inferno_2_13.csv,"disse 'l poeta a me, “non perder l'ora;","a me: ""Poiché tace, non perdete"
trad_divina_commedia_inferno_2_13.csv,"ma parla, e chiedi a lui, se più ti piace”.","questa possibilità, ma parlare e chiedere che cosa si potrebbe sapere."""
trad_divina_commedia_inferno_2_13.csv,Ond'ïo a lui: “Domandal tu ancora,"E io: ""Voi continuate, domandategli:"
trad_divina_commedia_inferno_2_13.csv,di quel che credi ch'a me satisfaccia;,qualsiasi cosa credi che dovrei chiedere;
