Filename,Original,Translate
trad_divina_commedia_paradiso_1_7.csv,non fosse umilïato ad incarnarsi.,Si era umiliato per diventare incarnato.
trad_divina_commedia_paradiso_1_7.csv,"Or per empierti bene ogne disio,","Ora, per riempire pienamente ogni tuo desiderio,"
trad_divina_commedia_paradiso_1_7.csv,"ritorno a dichiararti in alcun loco,","Ritorno per chiarire un posto,"
trad_divina_commedia_paradiso_1_7.csv,perché tu veggi lì così com'io.,Perche' tu possa vedere quello che vedo io.
trad_divina_commedia_paradiso_1_7.csv,"Tu dici: ""Io veggio l'acqua, io veggio il foco,","Tu dici: ""Vedo l'aria, vedo il fuoco,"
trad_divina_commedia_paradiso_1_7.csv,l'aere e la terra e tutte lor misture,"L'acqua, la terra e tutte le loro miscele"
trad_divina_commedia_paradiso_1_7.csv,"venire a corruzione, e durar poco;","Venite alla corruzione, e breve, mentre durano;"
trad_divina_commedia_paradiso_1_7.csv,e queste cose pur furon creature;,"e queste cose furono create,"
trad_divina_commedia_paradiso_1_7.csv,"per che, se ciò ch'è detto è stato vero,","Se dunque ciò che ho detto fosse vero,"
trad_divina_commedia_paradiso_1_7.csv,"esser dovrien da corruzion sicure"".",Avrebbero dovuto essere al sicuro contro la corruzione.
trad_divina_commedia_paradiso_1_7.csv,"Li angeli, frate, e 'l paese sincero","Gli angeli, fratello, e la terra sincera"
trad_divina_commedia_paradiso_1_7.csv,"nel qual tu se', dir si posson creati,","In cui tu sei, creato può essere chiamato"
trad_divina_commedia_paradiso_1_7.csv,"sì come sono, in loro essere intero;",Proprio come sono in tutta la loro esistenza;
trad_divina_commedia_paradiso_1_7.csv,ma li alimenti che tu hai nomati,"Ma tutti gli elementi che hai chiamato,"
trad_divina_commedia_paradiso_1_7.csv,e quelle cose che di lor si fanno,"e tutte le cose che ne sono fatte,"
trad_divina_commedia_paradiso_1_7.csv,da creata virtù sono informati.,Da una virtù creata sono informati.
trad_divina_commedia_paradiso_1_7.csv,Creata fu la materia ch'elli hanno;,Creata è stata la materia che hanno;
trad_divina_commedia_paradiso_1_7.csv,creata fu la virtù informante,Creata è stata l'influenza informativa
trad_divina_commedia_paradiso_1_7.csv,in queste stelle che 'ntorno a lor vanno.,All'interno di queste stelle che circondano loro.
trad_divina_commedia_paradiso_1_7.csv,L'anima d'ogne bruto e de le piante,L'anima di ogni bruto e delle piante
trad_divina_commedia_paradiso_1_7.csv,di complession potenzïata tira,Per il suo potenziale temperamento attrae
trad_divina_commedia_paradiso_1_7.csv,lo raggio e 'l moto de le luci sante;,il raggio e il moto delle luci sante;
trad_divina_commedia_paradiso_1_7.csv,ma vostra vita sanza mezzo spira,Ma la tua vita ispira immediatamente
trad_divina_commedia_paradiso_1_8.csv,Solea creder lo mondo in suo periclo,Il mondo usato nel suo pericolo per credere
trad_divina_commedia_paradiso_1_8.csv,che la bella Ciprigna il folle amore,Che la fiera Cypria delirare l'amore
trad_divina_commedia_paradiso_1_8.csv,"raggiasse, volta nel terzo epiciclo;","Rayed out, al terzo epiciclo girando;"
trad_divina_commedia_paradiso_1_8.csv,per che non pur a lei faceano onore,Per questo non solo a lei ha pagato l'onore
trad_divina_commedia_paradiso_1_8.csv,di sacrificio e di votivo grido,Dei sacrifici e del grido votivo
trad_divina_commedia_paradiso_1_8.csv,le genti antiche ne l'antico errore;,"Le nazioni antiche nell'antico errore,"
trad_divina_commedia_paradiso_1_8.csv,"ma Dïone onoravano e Cupido,","Ma entrambi Dione onorarono loro e Cupido,"
trad_divina_commedia_paradiso_1_8.csv,"quella per madre sua, questo per figlio,","Che come sua madre, questa come suo figlio,"
trad_divina_commedia_paradiso_1_8.csv,e dicean ch'el sedette in grembo a Dido;,E disse che si era seduto in grembo a Dido;
trad_divina_commedia_paradiso_1_8.csv,e da costei ond'io principio piglio,"E loro da lei, da dove comincio a prendere,"
trad_divina_commedia_paradiso_1_8.csv,pigliavano il vocabol de la stella,Ha preso la denominazione della stella
trad_divina_commedia_paradiso_1_8.csv,che 'l sol vagheggia or da coppa or da ciglio.,"Questo corteggia il sole, ora che lo segue, ora davanti."
trad_divina_commedia_paradiso_1_8.csv,Io non m'accorsi del salire in ella;,Non ero oggetto della nostra salita ad esso;
trad_divina_commedia_paradiso_1_8.csv,ma d'esservi entro mi fé assai fede,Ma del nostro essere in esso ha dato piena fede
trad_divina_commedia_paradiso_1_8.csv,la donna mia ch'i' vidi far più bella.,Mia Signora che ho visto crescere più bella.
trad_divina_commedia_paradiso_1_8.csv,"E come in fiamma favilla si vede,","E come in una fiamma si vede una scintilla,"
trad_divina_commedia_paradiso_1_8.csv,"e come in voce voce si discerne,","E come dentro una voce una voce discerneva,"
trad_divina_commedia_paradiso_1_8.csv,"quand'una è ferma e altra va e riede,","Quando uno è saldo, e uno va e viene,"
trad_divina_commedia_paradiso_1_8.csv,vid'io in essa luce altre lucerne,All'interno di quella luce vi sono altre lampade
trad_divina_commedia_paradiso_1_8.csv,"muoversi in giro più e men correnti,","Muoversi in cerchio, velocizzare sempre di più,"
trad_divina_commedia_paradiso_1_8.csv,"al modo, credo, di lor viste interne.",Penso in misura della loro visione interiore.
trad_divina_commedia_paradiso_1_8.csv,"Di fredda nube non disceser venti,","Da una nuvola fredda discese mai venti,"
trad_divina_commedia_paradiso_1_8.csv,"o visibili o no, tanto festini,","O visibili o meno, così rapidamente"
trad_divina_commedia_paradiso_1_8.csv,che non paressero impediti e lenti,Non sarebbero in ritardo e sembrano ostacolati
trad_divina_commedia_paradiso_1_8.csv,a chi avesse quei lumi divini,A chiunque avesse quelle luci divine
trad_divina_commedia_paradiso_1_8.csv,"veduti a noi venir, lasciando il giro","Visto venire verso di noi, lasciando il giro"
trad_divina_commedia_paradiso_1_8.csv,pria cominciato in li alti Serafini;,Inizia all'inizio nell'alto Serafino.
trad_divina_commedia_paradiso_1_8.csv,e dentro a quei che più innanzi appariro,E dietro a quelli che più di fronte sono apparsi
trad_divina_commedia_paradiso_1_8.csv,"sonava 'Osanna' sì, che unque poi","Suonava ""Osanna!"" in modo che mai da allora"
trad_divina_commedia_paradiso_1_8.csv,di rïudir non fui sanza disiro.,Sentire di nuovo è stato senza desiderio.
trad_divina_commedia_paradiso_1_8.csv,Indi si fece l'un più presso a noi,"Poi ci si avvicinò più o meno uno,"
trad_divina_commedia_paradiso_1_8.csv,e solo incominciò: “Tutti sem presti,"E da solo cominciò: ""Siamo tutti pronti"
trad_divina_commedia_paradiso_1_8.csv,"al tuo piacer, perché di noi ti gioi.","A tuo piacimento, che tu ti rallegri in noi."
trad_divina_commedia_paradiso_1_8.csv,Noi ci volgiam coi principi celesti,"Ci giriamo con i principi celesti,"
trad_divina_commedia_paradiso_1_8.csv,"d'un giro e d'un girare e d'una sete,","Un giroscopio, un giroscopio e una sete,"
trad_divina_commedia_paradiso_1_8.csv,ai quali tu del mondo già dicesti:,Alla quale nel mondo antico hai detto:
trad_divina_commedia_paradiso_1_8.csv,'Voi che 'ntendendo il terzo ciel movete';,"""Voi che, intelligenti, il terzo cielo si muove."""
trad_divina_commedia_paradiso_1_8.csv,"e sem sì pien d'amor, che, per piacerti,","E sono così pieni d'amore, per piacerti"
trad_divina_commedia_paradiso_1_8.csv,non fia men dolce un poco di quïete”.,"Un po' di silenzio non sarà meno dolce."""
trad_divina_commedia_paradiso_1_8.csv,Poscia che li occhi miei si fuoro offerti,Dopo che questi miei occhi si erano offerti
trad_divina_commedia_paradiso_1_8.csv,"a la mia donna reverenti, ed essa","A mia Signora con riverenza, e lei"
trad_divina_commedia_paradiso_1_8.csv,"fatti li avea di sé contenti e certi,","Il contenuto e alcuni di se stessi li avevano fatti,"
trad_divina_commedia_paradiso_1_8.csv,rivolsersi a la luce che promessa,"Tornarono alla luce che si volsero, che così grande promessa"
trad_divina_commedia_paradiso_1_8.csv,"tanto s'avea, e “Deh, chi siete?” fue","Realizzato da sé, e ""Di', chi sei?"" era"
trad_divina_commedia_paradiso_1_8.csv,la voce mia di grande affetto impressa.,"La mia voce, impressa con un grande affetto."
trad_divina_commedia_paradiso_1_8.csv,E quanta e quale vid'io lei far piùe,O come e quanto l'ho visto crescere
trad_divina_commedia_paradiso_1_8.csv,"per allegrezza nova che s'accrebbe,",Con la nuova gioia che sovraccaricava
trad_divina_commedia_paradiso_1_8.csv,"quando parlai, a l'allegrezze sue!","Alle sue gioie, non appena ho parlato!"
trad_divina_commedia_paradiso_1_8.csv,"Così fatta, mi disse: “Il mondo m'ebbe","Così è cambiato, mi ha detto: ""Il mondo mi ha posseduto"
trad_divina_commedia_paradiso_1_8.csv,"giù poco tempo; e se più fosse stato,","Poco tempo sotto; e, se fosse stato più,"
trad_divina_commedia_paradiso_1_8.csv,"molto sarà di mal, che non sarebbe.",Molto male sarà che non sarebbe stato.
trad_divina_commedia_paradiso_1_8.csv,La mia letizia mi ti tien celato,"La mia letizia mi tiene nascosta da te,"
trad_divina_commedia_paradiso_1_8.csv,che mi raggia dintorno e mi nasconde,che mi circonda e mi nasconde
trad_divina_commedia_paradiso_1_8.csv,quasi animal di sua seta fasciato.,Come una creatura avvolta nella sua stessa seta.
trad_divina_commedia_paradiso_1_8.csv,"Assai m'amasti, e avesti ben onde;","Mi hai amato molto, e hai avuto una buona ragione;"
trad_divina_commedia_paradiso_1_8.csv,"che s'io fossi giù stato, io ti mostrava","Se fossi stato qui sotto, avrei dovuto mostrarti"
trad_divina_commedia_paradiso_1_8.csv,di mio amor più oltre che le fronde.,Un po' oltre il fogliame del mio amore.
trad_divina_commedia_paradiso_1_8.csv,Quella sinistra riva che si lava,"Quel margine sinistro, che si bagna da solo"
trad_divina_commedia_paradiso_1_8.csv,"di Rodano poi ch'è misto con Sorga,","A Rodano, quando è mescolato con la Sorgue,"
trad_divina_commedia_paradiso_1_8.csv,"per suo segnore a tempo m'aspettava,","Io, per il suo signore, attendevo a tempo debito,"
trad_divina_commedia_paradiso_1_8.csv,e quel corno d'Ausonia che s'imborga,"E quel corno di Ausonia, che è in città"
trad_divina_commedia_paradiso_1_8.csv,"di Bari e di Gaeta e di Catona,","Con Bari, con Gaeta e Catona,"
trad_divina_commedia_paradiso_1_8.csv,da ove Tronto e Verde in mare sgorga.,Da dove Tronto e Verde nel mare disgorge.
trad_divina_commedia_paradiso_1_8.csv,Fulgeami già in fronte la corona,Ho gia' sfavillato sulla mia fronte la corona.
trad_divina_commedia_paradiso_1_8.csv,di quella terra che 'l Danubio riga,Di quel dominio che le acque del Danubio
trad_divina_commedia_paradiso_1_8.csv,poi che le ripe tedesche abbandona.,Dopo i confini tedeschi abbandona;
trad_divina_commedia_paradiso_1_8.csv,"E la bella Trinacria, che caliga","E bella Trinacria, che è oscuro"
trad_divina_commedia_paradiso_1_8.csv,"tra Pachino e Peloro, sopra 'l golfo","'Twixt Pachino e Peloro, (sul golfo"
trad_divina_commedia_paradiso_1_8.csv,"che riceve da Euro maggior briga,","Quale più grande scath da Eurus doth ricevere,)"
trad_divina_commedia_paradiso_1_8.csv,"non per Tifeo ma per nascente solfo,","Non attraverso il Tifo, ma attraverso lo zolfo nascente,"
trad_divina_commedia_paradiso_1_8.csv,"attesi avrebbe li suoi regi ancora,","Avrebbe aspettato ancora i suoi monarchi,"
trad_divina_commedia_paradiso_1_8.csv,"nati per me di Carlo e di Ridolfo,","Per mezzo mio da Charles discese e da Rudolph,"
trad_divina_commedia_paradiso_1_8.csv,"se mala segnoria, che sempre accora",Se la malvagia signoria esaspera mai
trad_divina_commedia_paradiso_1_8.csv,"li popoli suggetti, non avesse","Le popolazioni oggetto, non si erano spostate"
trad_divina_commedia_paradiso_1_8.csv,"mosso Palermo a gridar: ""Mora, mora!"".",Palermo al grido di 'Morte! morte!'
trad_divina_commedia_paradiso_1_8.csv,"E se mio frate questo antivedesse,",E se mio fratello potesse fare a meno di questo...
trad_divina_commedia_paradiso_1_8.csv,l'avara povertà di Catalogna,L'avida povertà della Catalogna
trad_divina_commedia_paradiso_1_8.csv,"già fuggeria, perché non li offendesse;","fuggiva dritto, perché non lo molestasse;"
trad_divina_commedia_paradiso_1_8.csv,ché veramente proveder bisogna,"In verità è necessario provvedere,"
trad_divina_commedia_paradiso_1_8.csv,"per lui, o per altrui, sì ch'a sua barca","Attraverso lui o altro, in modo che sulla sua corteccia"
trad_divina_commedia_paradiso_1_8.csv,carcata più d'incarco non si pogna.,Il carico non deve più essere piazzato.
trad_divina_commedia_paradiso_1_8.csv,"La sua natura, che di larga parca","La sua natura, che da avidità liberale"
trad_divina_commedia_paradiso_1_8.csv,"discese, avria mestier di tal milizia","Disceso, un tale soldato avrebbe bisogno"
trad_divina_commedia_paradiso_1_8.csv,che non curasse di mettere in arca”.,"Come non dovrebbe preoccuparsi di accumulare in un petto."""
trad_divina_commedia_paradiso_1_8.csv,“Però ch'i' credo che l'alta letizia,"""Perché credo nell'alta gioia"
trad_divina_commedia_paradiso_1_8.csv,"che 'l tuo parlar m'infonde, segnor mio,","Il tuo discorso si infonde in me, mio Signore,"
trad_divina_commedia_paradiso_1_8.csv,"là 've ogne ben si termina e s'inizia,",Dove ogni cosa buona comincia e finisce
trad_divina_commedia_paradiso_1_8.csv,"per te si veggia come la vegg'io,","Tu la vedi come la vedo io, più ti sono riconoscente."
trad_divina_commedia_paradiso_1_8.csv,grata m'è più; e anco quest'ho caro,"È per me; e anche questo mi tiene caro,"
trad_divina_commedia_paradiso_1_8.csv,perché 'l discerni rimirando in Dio.,Che tu lo discendi guardando Dio.
trad_divina_commedia_paradiso_1_8.csv,"Fatto m'hai lieto, e così mi fa chiaro,","Felice che tu mi abbia fatto; fammi capire,"
trad_divina_commedia_paradiso_1_8.csv,"poi che, parlando, a dubitar m'hai mosso","Da quando mi hai fatto dubitare di te,"
trad_divina_commedia_paradiso_1_8.csv,"com'esser può, di dolce seme, amaro”.","Come dal seme dolce può uscire amaro."""
trad_divina_commedia_paradiso_1_8.csv,Questo io a lui; ed elli a me: “S'io posso,"Questo io a lui, ed egli a me: ""Se io"
trad_divina_commedia_paradiso_1_8.csv,"mostrarti un vero, a quel che tu dimandi","Può mostrarti una verità, a ciò che tu chiedi"
trad_divina_commedia_paradiso_1_8.csv,terrai lo viso come tien lo dosso.,Il tuo volto tieni come tieni la schiena.
trad_divina_commedia_paradiso_1_8.csv,Lo ben che tutto il regno che tu scandi,Il Bene che tutto il regno tu stai ascendendo
trad_divina_commedia_paradiso_1_8.csv,"volge e contenta, fa esser virtute","Giri e contenuti, fanno la sua provvidenza"
trad_divina_commedia_paradiso_1_8.csv,sua provedenza in questi corpi grandi.,Essere un potere immenso in questi corpi;
trad_divina_commedia_paradiso_1_8.csv,E non pur le nature provedute,E non solo le nature sono previste
trad_divina_commedia_paradiso_1_8.csv,"sono in la mente ch'è da sé perfetta,","Nella mente che di per sé è perfetta,"
trad_divina_commedia_paradiso_1_8.csv,ma esse insieme con la lor salute:,Ma loro insieme con la loro conservazione.
trad_divina_commedia_paradiso_1_8.csv,per che quantunque quest'arco saetta,Per qualsiasi cosa questo arco germoglia
trad_divina_commedia_paradiso_1_8.csv,"disposto cade a proveduto fine,","Le cascate preannunciate fino al termine previsto,"
trad_divina_commedia_paradiso_1_8.csv,sì come cosa in suo segno diretta.,Anche come un pozzo diretto al suo marchio.
trad_divina_commedia_paradiso_1_8.csv,"Se ciò non fosse, il ciel che tu cammine","Se quello non fosse, il cielo che tu cammini"
trad_divina_commedia_paradiso_1_8.csv,"producerebbe sì li suoi effetti,","In tal modo i suoi effetti produrrebbero,"
trad_divina_commedia_paradiso_1_8.csv,"che non sarebbero arti, ma ruine;","Che non sarebbero più le arti, ma le rovine."
trad_divina_commedia_paradiso_1_8.csv,"e ciò esser non può, se li 'ntelletti","Questo non può essere, se le Intelligenze"
trad_divina_commedia_paradiso_1_8.csv,"che muovon queste stelle non son manchi,","Che tengono queste stelle in movimento non sono mutilate,"
trad_divina_commedia_paradiso_1_8.csv,"e manco il primo, che non li ha perfetti.",e mutilato il Primo che non li ha resi perfetti.
trad_divina_commedia_paradiso_1_8.csv,Vuo' tu che questo ver più ti s'imbianchi?”.,"Vuoi tu che questa verità ti sia resa più chiara?"""
trad_divina_commedia_paradiso_1_8.csv,E io: “Non già; ché impossibil veggio,"E io: ""Non è così, perché è impossibile"
trad_divina_commedia_paradiso_1_8.csv,"che la natura, in quel ch'è uopo, stanchi”.","Quella natura si stanca, vedo, in ciò che è necessario."""
trad_divina_commedia_paradiso_1_8.csv,Ond'elli ancora: “Or dì: sarebbe il peggio,"Da dove lui di nuovo: ""Ora dire, sarebbe peggio"
trad_divina_commedia_paradiso_1_8.csv,"per l'omo in terra, se non fosse cive?”.","Per gli uomini sulla terra non erano cittadini?"""
trad_divina_commedia_paradiso_1_8.csv,"“Sì”, rispuos'io; “e qui ragion non cheggio”.","""Sì,"" ho risposto, ""e qui non chiedo alcun motivo."""
trad_divina_commedia_paradiso_1_8.csv,"“E puot'elli esser, se giù non si vive","""E possono essere così, se sotto non vivono"
trad_divina_commedia_paradiso_1_8.csv,diversamente per diversi offici?,Diverso verso uffici diversi?
trad_divina_commedia_paradiso_1_8.csv,"Non, se 'l maestro vostro ben vi scrive”.","No, se il tuo padrone scrive bene per te."""
